,text,Airline,prediction
885,"Where journeys begin. 

#yqq #comoxvalley #vancouverisland @WestJet @AirCanada https://t.co/EfknEOHU3d",WestJet,neutral
886,@haneycodes so I didn't need help but he helped without being annoying. @WestJet,WestJet,negative
887,@haneycodes the guy at check in legitimately wanted to help (I looked lost I think but I was just opening my boarding pass) @WestJet,WestJet,negative
888,@WestJet  Great flight from Halifax to Ottawa yesterday. Amazing service by Row Bayanin &amp; Alexis Ducharme!,WestJet,negative
889,@WestJet @bostonseafood  Yes. They have our  address here to deliver the bag if they find it.,WestJet,negative
890,RT @victoriiablack: fuck you @WestJet,WestJet,neutral
891,"Watch the #NHL LIVE on Sport aboard @WestJet on 19th March: #Canucks @ #Oilers 02:00 GMT, #Sens @ #Canadiens 23:30… https://t.co/zbemBLlxHh",WestJet,negative
892,fuck you @WestJet,WestJet,neutral
893,"@WestJet  Great flight YHZ to BOS this afternoon except luggage lost with my samples for the Boston Seafood Show
...@bostonseafood",WestJet,negative
894,@TorontoPearson @WestJet Terrible scheduling - a shift change delays baggage pick up more than an hour. Brutal.,WestJet,negative
895,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
896,@derksecond @WestJet just fall asleep in the car and on the plane<ed><U+00A0><U+00BD><ed><U+00B8><U+0098>,WestJet,negative
897,RT @derksecond: Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
898,@WestJet - great checkin process today at pearson. Shout out to Kendrick who was super helpful,WestJet,positive
899,"@WestJet great, thank you!",WestJet,positive
900,@WestJet how do I add checked baggage to a ticket that I've already booked?,WestJet,negative
901,Great winter sunset on Thursday evening with @Westjet ! #avgeek https://t.co/07vxDQoWEm,WestJet,negative
902,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
903,RT @derksecond: Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
904,@WestJet Thanks!,WestJet,positive
905,@WestJet Do you offer a 24 hour cancellation right after booking a flight?,WestJet,negative
906,"@jclemy @WestJet flying them in July for visit home, been a few years, hope they're still good!",WestJet,negative
907,Flying is a lot nicer when you get great service at the start. Thanks @WestJet,WestJet,negative
908,"While #BoycottHawaii is trending in the US, @WestJet is placing ads in Canada to get us there...",WestJet,negative
909,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
910,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
911,RT @WestJet: 9 facts you may not know about #StPatricksDay! https://t.co/Sy62vdM4TK (via @GoToIrelandCA) https://t.co/vTAHr9AwuA,WestJet,negative
912,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
913,Landing @FlyEIA :) thanks @WestJet once again #ymm to #yeg https://t.co/YcrePYMcm3,WestJet,positive
914,Take off from @FlyYYC this morning via @WestJet #yyc https://t.co/otNcd5Rx7A,WestJet,negative
915,RT @CdnSportTourism: Meet @GranFondoBSM  #PRESTIGE Award finalist:CSTA Sport Tourism Organization of the Year Award presented by @WestJet #…,WestJet,negative
916,"RT @WestJet: ""It's a beautiful world up here."" - via landonpetty on Instagram <U+2708><U+FE0F> #WestJet https://t.co/7RHsLjZZiV",WestJet,negative
917,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
918,#WestJet #flyyow anyone find an iPad mini on a flight that landed at YOW last night? @FlyYOW @WestJet,WestJet,negative
919,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
920,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
921,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
922,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
923,RT @WestJet: Great news. Thanks for sharing everyone. https://t.co/GY3nOzov0Y,WestJet,positive
924,Coming up on 3 wks waiting for a response on an email request from @WestJet They say it may take 5 wks. Worst customer service of any flyer!,WestJet,negative
925,In 19 hours I will be on a @WestJet plane to Cancun to spend a week in Tulum and I cannot wait! https://t.co/qJSgFcVXBX,WestJet,negative
926,@WestJet absolutely disgusting!  I have a baby!!,WestJet,negative
927,"@WestJet hitting the 1 hr 45 min mark to check in, first in line and they call all passengers for another flight leaving at the same time!",WestJet,negative
928,@NicoleBoyHouse @WestJet the Rockies are definitely a favourite :),WestJet,negative
929,@WestJet can I use my companion vouchers on your code share airlines?,WestJet,negative
930,RT @derksecond: Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
931,@MommyMoments @WestJet I also recommend!,WestJet,negative
932,@WestJet are you delaying flights?  People are panicking.  This is disgusting.  No food or drinks in terminal for my small children,WestJet,negative
933,"Have you been to the Canadian Rockies? I recommend it! 
RT: @WestJet https://t.co/PQP2RJ0HUJ",WestJet,neutral
934,@WestJet Fort Lauderdale.  The sheriff has now come for crowd control.  How is this good customer service?,WestJet,negative
935,@WestJet line is out the door and around the corner.,WestJet,negative
936,"@WestJet the line is out the door and around the corner, 2 check in booths.  We have been in line for over an hour, not even close",WestJet,negative
937,"@WestJet I don't doubt that, but either your flight scheduling or your staffing level has to change. This is ridiculous.",WestJet,negative
938,"@WestJet your FLL check in counter is overwhelmed. Huge lines, barely moving.",WestJet,negative
939,RT @CdnSportTourism: Meet @SportBurnaby  #PRESTIGE Award finalist: CSTA Sport Tourism Organization of the Year Award presented by @WestJet…,WestJet,negative
940,RT @K945Moncton: Congrats to the crew @WestJet for showing us your green!  Hopefully you enjoyed your St. Paddy's Day snacks courtesy of @s…,WestJet,negative
941,@WestJet Amazing flight to Gatwick from Toronto and back. Crew was amazing. Best airline. https://t.co/SfODip6cKL,WestJet,negative
942,"Gotta b honest @AirCanada dont feel like we are being taken care of at all, total runaraund. @WestJet please help.",WestJet,negative
943,RT @HJarmain: @FlyYYC from the runway this morning. @WestJet flight 545. https://t.co/boH9OlhKE8,WestJet,negative
944,Lovely morning for #aviation at @flyYYG! @WestJet #Charlottetown #pei https://t.co/F3GHnzkeSd,WestJet,neutral
945,@WestJet @mceachel we now land 7 hours later to our destination and will be wasting our only free day in an airport. Could you help?,WestJet,negative
946,Extremely displeased w/ @WestJet for lying about why they randomly cancelled our flight.Stuck traveling over 25+ hours to try and get home,WestJet,negative
947,"RT @ItalianIceCream: .@WestJet did it again. The #WestJetChristmas video is here and I love the #SurpriseFromAbove.
https://t.co/z9zw9S3oL7",WestJet,neutral
948,"RT @krishibo: Delay in Calgary 4 over a day as my flight to Gatwick via Toronto has been cancelled due to ""operational issues"" @WestJet #mi…",WestJet,negative
949,RT @derksecond: Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
950,RT @derksecond: Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
951,RT @derksecond: Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
952,Please postpone my flight to a later time I'm exhausted :( @WestJet,WestJet,negative
953,.@MA_Sharks @RockStarLydia should have hopped an @WestJet flight to Ireland #StPaddysDay,WestJet,negative
954,@EdmontonOilers bought my husband and son tix to go see you for our 20th Anni! Flying in from Vancouver @WestJet… https://t.co/tqEW0gahDB,WestJet,negative
955,@WBrettWilson @WestJet cry me a river botch,WestJet,neutral
956,Airline Snapshot: @WestJet #Airlines Ltd. - #AviationWeek : https://t.co/8nkXIq7WVc,WestJet,negative
957,"@ElleStAubyn @WestJet . @westjet is trash they lost my bag. But anyway, where did you go?",WestJet,negative
958,@MichelleLBerg @CageYYC @ScottCrockatt @WestJet I bet their service team would like to know more.,WestJet,negative
959,.@cageyyc @ScottCrockatt @robcaz - what's worse is he was an @WestJet employee! He helped clean! Seat 25 A WS 1474,WestJet,negative
960,"Delay in Calgary 4 over a day as my flight to Gatwick via Toronto has been cancelled due to ""operational issues"" @WestJet #missedonwardtrain",WestJet,negative
961,RT @WestJet: 9 facts you may not know about #StPatricksDay! https://t.co/Sy62vdM4TK (via @GoToIrelandCA) https://t.co/vTAHr9AwuA,WestJet,negative
962,@WestJet would appreciate to have all three seats together and breakfast. Our evening and brkfst plans are now ruined. :(,WestJet,negative
963,"@WestJet we're working on it at the moment. Instead of a nice family breakfast in the am, we're now trying to get on a 7am flight. :(",WestJet,negative
964,We haven't had best customer service experiences this March Break. @westjet @Official_WEM + @DiscountCar have left us less than satisfied.,WestJet,negative
965,OMG. Tomorrow's flight just got cancelled w/ @WestJet. Now we either have to fly 7am direct or 8pm w/ separate layovers for the 3 of us. SMH,WestJet,negative
966,@WBrettWilson @WestJet makes me wanna fly @WestJet more and buy more shares,WestJet,negative
967,RT @WestJet: 9 facts you may not know about #StPatricksDay! https://t.co/Sy62vdM4TK (via @GoToIrelandCA) https://t.co/vTAHr9AwuA,WestJet,negative
968,@WestJet will call the gold support line tomorrow. Thanks for trying to help have a good evening,WestJet,negative
969,"@WestJet someone missinformed your agents, and we witnessed the other planes leaving ontime",WestJet,negative
970,@WestJet we were told it was only WestJet all other flights left ontime,WestJet,negative
971,"@WestJet For all your Commercial real estate needs: StevenGill@Live.Ca at Marcus+Millichap: Vancouver, 604-704-2703<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>",WestJet,negative
972,@westjet again ?B737  #plane almost CRASHED into water at Princess JULIANA airport - st.Martin https://t.co/9ALWGvTW4r via @YouTube,WestJet,negative
973,"@WestJet 

Flight delay because of computer over 2 hrs late.  Live in  Ottawa won't be awake enough to drive home booked hotel in Montreal.",WestJet,negative
974,@WBrettWilson @WestJet sounds like everyone's happy,WestJet,positive
975,"@WestJet launches #Montreal to #Halifax route 

https://t.co/5ig7zWmTlG",WestJet,negative
976,RT @taranprice: Thanks @WestJet for stranding 16 students and putting us out $250 with no notice. You've been a fucking pleasure https://t.…,WestJet,negative
977,Thank-you very much @WestJet for special treatment by #AwesomeStaffInTerraceBC just because of my name,WestJet,negative
978,"Highest appreciation for best crew, caring passengers- @WestJet RSW-YYZ today helping with sick child!… https://t.co/a8hXNV3er6",WestJet,negative
979,"So crazy I can get instant responses on Twitter from airports, my bank, airlines I fly and venues I visit So Cool!… https://t.co/DMNZP3CA32",WestJet,negative
980,"RT @bravehounds: @JohnBarrowman @WestJet Hi John, Please vote for BRAVEHOUND @bravehound we would be so grateful for your support https://t…",WestJet,negative
981,@WestJet I disagree. Not once did agents look at carryon luggage some were definitely oversized &amp; not asked to check it,WestJet,negative
982,@WestJet they let us to the gate now. But 30mins was crazy time.,WestJet,negative
983,RT @CdnSportTourism: Meet @GranFondoBSM  #PRESTIGE Award finalist:CSTA Sport Tourism Organization of the Year Award presented by @WestJet #…,WestJet,negative
984,@WBrettWilson @WestJet Look at your menu.  I'm the girl on it ;),WestJet,negative
985,This is stupid. @AmericanAir @WestJet  Why are we sitting at the gate for no reason. Not even the captain knows why. It's ridiculous,WestJet,negative
986,@WestJet that is very helpful! Thank you,WestJet,positive
987,@WestJet 4 different airports in one week and not once was carry luggage checked for size lots were oversized,WestJet,negative
988,@WestJet also a way so people don't have to pay for luggage. Most carry on I see is oversized and should be checked,WestJet,negative
989,@WestJet flight delays out of Prince George?,WestJet,negative
990,"@Penguins23 I booked full fare yesterday to @FLL , was way cheaper than @WestJet by about $100",WestJet,negative
991,@WestJet it's black iPad with black apple cover. I was seated in 11B but I sat in 11C traveling with my wife. Is that enough info?,WestJet,negative
992,"@WestJet Thanks! So I have a day? Your terms &amp; conditions say ""Booking must be made prior to the voucher expiry date"" so I was not sure.",WestJet,negative
993,"RT @WBrettWilson: Why can't @WestJet depart on time?

Once again we leave the gate 5 minutes early. 

#HowDoIPlanMyLastMinutePhoneCalls??",WestJet,negative
994,@WestJet perfect!  Just a thought to make the #paxex better,WestJet,negative
995,@WestJet I get that. But I can download the Panasonic DRM plugin for the laptop without buying internet pass. Connect app should be same,WestJet,negative
996,@WestJet Need help. Left my iPad on flight ws131 depart 11:15 pm march 16 yyc to yvr. Seat 11B. Hoping someone turned it in.,WestJet,negative
997,"RT @WBrettWilson: Why can't @WestJet depart on time?

Once again we leave the gate 5 minutes early. 

#HowDoIPlanMyLastMinutePhoneCalls??",WestJet,negative
998,"@WestJet to download the Connect app, I need to buy internet time?  Should be free to D/L if I just want IFE https://t.co/NtHCWfIT7L",WestJet,negative
999,@WestJet Shout out to Steph &amp; the rest of the crew on WS739 today. If you ever do a Mr. Bean themed commercial that man is your go to.,WestJet,negative
