,text,Airline,prediction
217,Maybe I won\'t be home soon. And the bar is closed now. Come on #MCO it\'s Friday night!! What gives @AirCanada ? https://t.co/EcYNasB6OG,AirCanada,negative
218,"RT @rockylo4: Great performance @SakuramaiTO Dance Group last night @AirCanada / JNTO ""Explore #Japan Night"" . #YVR - #Nagoya new route beg…",AirCanada,negative
219,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,negative
220,@AirCanada lamest excuses ever.,AirCanada,negative
221,RT @AirCanada: @aniabasak We\'re glad it was memorable!,AirCanada,negative
222,RT @yulplanespotter: An @AirCanada @BoeingAirplanes #B777 turning the corner.. Gotta love #YULLook how close we can get :D https://t.co/87…,AirCanada,negative
223,"Hey @LAX @AirCanada Maple Leaf Lounge, if you serve Tortilla chips, it\'d be kinda nice-no, mandatory I think-to also serve SALSA not hummus",AirCanada,positive
224,"@AirCanada disappointing flight experience. Although short, got delayed, boarded the play twice and still waiting to disembark!",AirCanada,negative
225,@AirCanada I think you need to do a study on the effects of late departures vs checked baggage fees. #BeSmart,AirCanada,negative
226,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
227,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
228,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,negative
229, @saltspringair #palm #trees #…,en,negative
230, @saltspringair #palm #trees #beaches #islandlife,en,negative
231, the amazing ER staff  @BCChildrensHosp. #StellarCare,en,neutral
232,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
233,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,positive
234,@thejuliebroad @AirCanada take deep breaths :-) Good luck!,AirCanada,negative
235,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,negative
236,YYZ ... tips and pointers?? @AirCanada #travelwithbaby #babysfirstimeflying,en,negative
237,RT @yulplanespotter: An @AirCanada @BoeingAirplanes #B777 turning the corner.. Gotta love #YULLook how close we can get :D https://t.co/87…,AirCanada,negative
238,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,neutral
239,@TomPodolec @TorontoPearson @AirCanada @AirCanadaRouge @airtransat @FedExCanada @KLM @AerLingus @lufthansa @Icelandair @WestJet Great pics!,AirCanada,negative
240,@j_thorsteinson @AirCanada probably.,AirCanada,negative
241,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,positive
242, still no reply. Is that normal?,en,neutral
243,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
244, send not one but two other ppl to utter vague threats. Video coming soon. Flying @WestJet now,en,negative
245,Maple leaf lounge about to fly premium economy @AirCanada to Paris for @Uniworld inaugural joie de vivre! https://t.co/SNGyMGIcze,AirCanada,negative
246,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
247,"RT @SecretFlying: HOT!! San Francisco or Los Angeles to Copenhagen, Denmark for only $317 roundtrip with @AirCanadahttps://t.co/lmovTTQGg…",AirCanada,negative
248,"$342 r/t - Charlotte (CLT) to Port-of-spain, Trinidad and Tobago (POS): https://t.co/qEeBFRPyWy | @AirCanada… https://t.co/3OT9LStS7D",AirCanada,negative
249,"Finally, I got the ticket to Vancouver !It\'s my first flight by @AirCanada to north America🇨🇦",AirCanada,negative
250,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,neutral
251, my flight gets delayed TWICE during my journey. Looking to convert my @Aeroplan points. Any suggestions?,en,negative
252,@AirCanada you not on your A game today. Delays on both my flights n then hold up again to take off. You need to hire more efficient people,AirCanada,negative
253,RT @BrettKissel: I had to make an adjustment to the billboard at the airport. They had it wrong. @FlyEIA #YEG @AirCanada @MajorBobMusic @Wa…,AirCanada,negative
254,"RT @SecretFlying: CRAZY HOT!! Toronto, Canada to Costa Rica for only $154 CAD roundtrip with @AirCanadahttps://t.co/Qu4J8I8Vix https://t.…",AirCanada,negative
255,@SteveDesroches @IanLogan3 @AirCanada at least a bath lol,AirCanada,negative
256,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
257,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,neutral
258,@IanLogan3 @HeadsUpAviation @AirCanada I thought the same thing.   Whole different perspective.   Great airline tho,AirCanada,negative
259,"RT @SecretFlying: HOT!! Montreal, Canada to Liberia, Costa Rica for only $204 CAD roundtrip with @AirCanadahttps://t.co/0AHYo42VoR https:…",AirCanada,negative
260,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
261,@HeadsUpAviation @AirCanada @SteveDesroches hope this is the next one going into the paint shop for the new colours.,AirCanada,negative
262,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,negative
263,Hey @AirCanada been waiting 40 min. For luggage from flight AC1253 in YUL and am probably going to miss connection!!!,AirCanada,negative
264,@AirCanada thanks for the ride home!✌🏼✈️ https://t.co/Znq3S6DDBv,AirCanada,negative
265,Thanks for the 9 hour delay and then landing in Toronto when I was trying to get to Hamilton @AirCanada you are garbage,AirCanada,negative
266,@AirCanada 40 min ++ wait for bags @yvrairport for flight AC251 from #Edmonton. #notgoodenough,AirCanada,positive
267,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
268,"RT @SecretFlying: HOT!! San Francisco or Los Angeles to Copenhagen, Denmark for only $317 roundtrip with @AirCanadahttps://t.co/lmovTTQGg…",AirCanada,negative
269,"RT @rockylo4: The Yosakoi Dance group is dancing  @AirCanada / JNTO ""Explore #Japan night"" with our agency partners @MarkhamEventCtr #Toron…",AirCanada,negative
270,@AirCanada Sent you the message,AirCanada,negative
271,"RT @rockylo4: Wonderful event last week @AirCanada / JNTO ""Explore #Nagoya night"" with our agency parters #Vancouver. https://t.co/xHCK7jLK…",AirCanada,negative
272,"Great performance @SakuramaiTO Dance Group last night @AirCanada / JNTO ""Explore #Japan Night"" . #YVR - #Nagoya new… https://t.co/T3ZVixGAs9",AirCanada,positive
273,"RT @SecretFlying: HOT!! Montreal, Canada to Liberia, Costa Rica for only $204 CAD roundtrip with @AirCanadahttps://t.co/0AHYo42VoR https:…",AirCanada,negative
275,With the highest sales of @AirCanada in the office @CarmenLPahl gets to cut the cake. @ednaaircanada… https://t.co/IANtGv3UvO,AirCanada,negative
276,"RT @SecretFlying: HOT!! Montreal, Canada to Liberia, Costa Rica for only $204 CAD roundtrip with @AirCanadahttps://t.co/0AHYo42VoR https:…",AirCanada,negative
277,"RT @SecretFlying: CRAZY HOT!! Toronto, Canada to Costa Rica for only $154 CAD roundtrip with @AirCanadahttps://t.co/Qu4J8I8Vix https://t.…",AirCanada,positive
278,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
279,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
280,Travel Weekly flew with @AirCanada recently and shared our thoughts on the experience here https://t.co/Hl5DMymifn,AirCanada,negative
281,"RT @SecretFlying: HOT!! San Francisco or Los Angeles to Copenhagen, Denmark for only $317 roundtrip with @AirCanadahttps://t.co/lmovTTQGg…",AirCanada,negative
282,@AirCanada I knew what time the flight was landing. Why didn\'t Air Canada know?,AirCanada,negative
283,@AirCanada checking in for flights tomorrow. Last flight (3rd flight) to US says check-in not available at this time. Thoughts?,AirCanada,negative
284,"RT @avachae: with service to #haneda #narita #osaka &amp; soon #nagoya, explore #japan w/ @AirCanada ! another great evening with our partner @…",AirCanada,negative
285,"@seanroofus @AirCanada @flightradar24 @tattuinee @YFBSpotters @BonzBrooks @FrankReardon1 haha  Me too!! Been there, done that, will do again",AirCanada,negative
286,@Vikingteapot @AirCanada @flightradar24 @tattuinee @YFBSpotters @BonzBrooks @FrankReardon1 Going to AC Express (SkyRegional) to replace Q400,AirCanada,negative
287,"@AirCanada Got it figured out, had to link to aeroplan account, which seems to only be available in the mobile app and not on website?",AirCanada,negative
288,Landed at YYC but can\'t get off the plane cuz @AirCanada can\'t find a gate agent. They didn\'t expect one of their flights to arrive on time.,AirCanada,neutral
289,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
290,@AirCanada  why is AC8742 delayed?,AirCanada,negative
291,@AirCanada hello.My bag was lost for 2 days costing me 2 days of work.I was told to contact here to get help with compensations. Can u help?,AirCanada,negative
292,@AirCanada no indicators on the form to indicate what\'s going on,AirCanada,negative
293,"Great error message @AirCanada ""Error message (220002) not found for Language Code \'US\'(220002)"" -- trying to create an account",AirCanada,negative
294,#aircanada #SanFrancisco 5th #flightdelay today @AirCanada #notimpressed,AirCanada,negative
295,"@AirCanada this is the third flight in the past week I have taken and alas, none have left on time.",AirCanada,negative
296,"@AirCanada Thanks, yo.",AirCanada,negative
297,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,neutral
298,RT @AirCanada: Enhance your travel experience in Intl. #Business Class with luxurious amenities available onboard our #B787 and retrofitted…,AirCanada,negative
299,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,positive
300,@TomPodolec @AirCanada @flightradar24 @tattuinee @YFBSpotters @BonzBrooks @FrankReardon1 Thought AC were getting rid of their E175\'s?,AirCanada,negative
301,@AirCanada how is it possible to pay full fare tickets and then end up in standby purgatory?,AirCanada,negative
302,@AirCanada helpful staff in T1 F-gates at YYZ assisted us with an early flight. #CustomerServiceWin,AirCanada,negative
303,"RT @CanadiensMTL: All the way from Germany, Destination Challenge winner Marcel is visiting Montreal thanks to @aircanada! https://t.co/oJg…",AirCanada,negative
304,"RT @SecretFlying: HOT!! Montreal, Canada to Liberia, Costa Rica for only $204 CAD roundtrip with @AirCanadahttps://t.co/0AHYo42VoR https:…",AirCanada,negative
305,@AirCanada what is the status of AC1765 departing SNU at 11:59pm? I don\'t see its arrival listed on Pearson\'s website.,AirCanada,negative
306,RT @tfntblog: Deal Alert: SF to Barcelona for $305 (RT) for fall travel on @AirCanada #DealAlert #TravelBlog #TheFlightNotTaken https://t.c…,AirCanada,negative
307,RT @firemanshaun55: Seriously #Ottawa?!? #OHGS17 @AirCanada fly me the hell out of winter! Next stop @HomeShowsAB #EHGS17 https://t.co/6G99…,AirCanada,negative
308,"RT @SecretFlying: HOT!! San Francisco or Los Angeles to Copenhagen, Denmark for only $317 roundtrip with @AirCanadahttps://t.co/lmovTTQGg…",AirCanada,negative
309,@SecretFlying @AirCanada nice,AirCanada,negative
310,"HOT!! Montreal, Canada to Liberia, Costa Rica for only $204 CAD roundtrip with @AirCanadahttps://t.co/0AHYo42VoR https://t.co/D93HDM7uuP",AirCanada,negative
311,RT @ACbambina: 39 mins to go! @EYCanada Entrepreneurial Winning Women - open Canada\'s Markets! @AirCanada salutes them @c_mcmorrow https://…,AirCanada,negative
312,Pride of Canada beautiful @AirCanada plane! https://t.co/4CRkQJEdN5,AirCanada,neutral
313,Seriously #Ottawa?!? #OHGS17 @AirCanada fly me the hell out of winter! Next stop @HomeShowsAB #EHGS17 https://t.co/6G99kHhJeA,AirCanada,negative
314,RT @flightradar24: @FrankReardon1 Looks like its currently still on the ground in Iceland. @TomPodolec @AirCanada @tattuinee @YFBSpotters @…,AirCanada,negative
315,RT @OttawaAvSpotter: Air Canada Boeing 767 arriving from London Heathrow UK Thursday afternoon at Ottawa Airport @AirCanada @FlyYOW Flight…,AirCanada,negative
316,RT @deanoitfc: The new and old Dreamliners @AirCanada @B787fans @boeing787tweets @787Blogger @BabybusBabe @avgeekretweeter @AvgeekMel @Sagg…,AirCanada,negative
317,RT @TomPodolec: DELIVERY former LOT Embraer E175 stopping in Iceland. Heading to Trois-Rivières Airport via Iqaluit for @AirCanada https://…,AirCanada,negative
318,"@AirCanada Just had terrible service on the chat feature about lost luggage! I got no where, and STILL don\'t know where my luggage is!",AirCanada,negative
319,@TomPodolec @AirCanada @flightradar24 @tattuinee @YFBSpotters @BonzBrooks @FrankReardon1 I\'d stay there for a few days if I was the crew.,AirCanada,neutral
